Longitude,Latitude,Remark
6.938645,46.791667,Vers-chez-Perrin Etrabloz
6.858123,46.775749,Sassel village
6.783656,46.643683,Syens Champ-du-Chêne
6.782411,46.624731,Vucherens village
6.779736,46.614955,Vulliens Halte TL
6.776343,46.606344,Carrouge VD centre
6.77152,46.599497,Mézières VD station
6.75249,46.572918,Les Cullayes village
6.684134,46.55711,Lausanne En Marin
6.703377,46.540306,Savigny Claie-aux-Moines
6.730921,46.538565,Savigny centre
6.634502,46.525445,Lausanne Tunnel
6.632508,46.563007,Le Mont-s.-Laus. Grand-Mont
6.638918,46.583717,Cugy VD poste
7.226659,46.920274,Gammen Schulhaus
7.125333,46.816711,Givisiez
7.110228,46.822695,Belfaux-Village
7.135282,46.84161,Pensier
7.122704,46.867123,Courtepin
7.149715,46.90018,Cressier FR
7.116224,46.910894,Münchenwiler-Courgevaux
7.119346,46.964128,Sugiez
7.235243,46.927639,Laupenau
7.310518,46.889905,Flamatt Dorf
7.299853,46.894139,Neuenegg
7.238015,46.902601,Laupen
7.219099,46.910068,Kriechenwil Schulhaus
7.227756,46.911596,Kriechenwil Oberdorf
7.241507,46.90956,Laupen BE Betagtenzentrum
6.641145,46.781877,Yverdon-les-Bains
6.641936,46.80627,Grandson
6.723161,46.85087,Concise
6.757582,46.877636,Vaumarcus
6.781025,46.899066,Gorgier-St-Aubin
6.811679,46.929688,Bevaix
6.835046,46.959445,Boudry
6.848869,46.96764,Colombier
6.479387,46.905315,Les Verrières
6.67656,46.942405,Travers
6.721799,46.954914,Noiraigue
6.774984,46.959903,Champ-du-Moulin
6.837685,46.968958,Bôle
6.877706,46.979632,Auvernier
6.903358,46.983955,Neuchâtel-Serrières
6.935705,46.996723,Neuchâtel
6.982108,47.014566,St-Blaise CFF
7.023363,47.03856,Cornaux
7.039526,47.05194,Cressier NE
7.066329,47.056627,Le Landeron
7.095219,47.062825,La Neuveville
7.135144,47.083761,Ligerz
7.156491,47.093656,Twann
7.197304,47.114996,Tüscherz
6.899149,46.985519,Les Deurres
6.883805,46.983341,Corcelles-Peseux
6.812253,46.967103,Chambrelien
6.842837,46.991374,Montmollin-Montezillon
6.853213,47.015086,Les Geneveys-sur-Coffrane
6.874668,47.047171,Les Hauts-Geneveys
6.76125,46.878044,Vaumarcus débarcadère
6.874995,47.047398,Les Hauts-Geneveys gare
6.890053,47.056106,Fontainemelon centre
6.902116,47.059348,Cernier centre
6.923432,47.064258,Chézard-St-MartinPetit-Chézar
6.956752,47.071446,Dombresson collège
6.972141,47.074712,Villiers centre
6.900875,47.042692,Fontaines NE Le District
6.888926,47.026129,Boudevilliers centre
6.902905,47.018657,Valangin La Cure
6.906971,46.989441,Neuchâtel Vauseyon
6.929022,46.990208,Neuchâtel Place Pury
7.032889,46.716065,Rueyres-St-Laurent village
6.868931,46.698612,Lovatens Prassy
6.912993,46.659792,Villaraboud école
6.906737,46.660896,Villaraboud bif.
7.073598,46.659099,Vuippens village
6.960933,47.008705,Neuchâtel La Coudre (FUNI)
6.957511,47.026564,Chaumont (FUNI)
6.527114,46.826407,Ste-Croix Ma Retraite
6.532272,46.82751,Ste-Croix Crêt-Junod
6.554484,46.830941,Bullet village
6.565017,46.837733,Bullet bif. Les Cluds
6.561784,46.843879,Bullet Les Cluds
6.578655,46.847318,Bullet bif. Granges Champod
6.604663,46.856902,Mauborget bif. La Magnenaz
6.826171,46.644919,Vuarmarens village
6.864561,46.966253,Colombier NE tram
7.137145,46.790143,Villars-sur-Glâne Daillettes
7.174498,46.800626,Bourguillon La Tour
7.219226,46.741378,St. Silvester Dorf
6.654396,46.931119,La Presta Mines d'asphalte
6.635668,46.923351,Couvet
6.610334,46.911854,Môtiers
6.581579,46.904859,Fleurier
6.553865,46.888482,Buttes
6.521084,46.824164,Ste-Croix Les Replans
6.620053,46.794484,La Brinaz
6.611358,46.79685,Valeyres-sous-Montagny
6.579826,46.795339,Essert-sous-Champvent
6.553607,46.803829,Vuiteboeuf
6.52433,46.788917,Baulmes
6.498853,46.774064,Six-Fontaines
6.531971,46.800268,Trois-Villes
6.50031,46.819668,Ste-Croix
6.539022,46.82911,Les Rasses village
7.242908,47.132893,Biel/Bienne
7.25752,47.169445,Frinvillier-Taubenloch
7.247013,47.189729,Reuchenette-Péry
7.225388,47.189484,La Heutte
7.168754,47.195139,Sonceboz-Sombeval
7.144654,47.193388,Corgémont
7.107296,47.189329,Cortébert
7.068796,47.17562,Courtelary
7.05412,47.172936,Cormoret
7.019673,47.160196,Villeret
7.001214,47.151699,St-Imier
6.969344,47.141327,Sonvilier
6.92537,47.125713,Renan BE
6.826018,47.098644,La Chaux-de-Fonds
6.785177,47.077595,Le Crêt-du-Locle
6.746153,47.057855,Le Locle
6.726068,47.049879,Le Locle-Col-des-Roches
6.458011,46.900681,Les Verrières douane
6.345052,46.917063,Pontarlier
6.357282,46.896489,Pontarlier gare
6.865419,46.965871,Colombier NE Littorail
7.245337,47.142746,Biel/Bienne Leubringenb.(Funi)
7.242239,47.146204,Biel/Bienne Beaumont
7.239168,47.149608,Evilard/Leubringen
7.235645,47.136325,Biel/Bienne Magglingenb.(Funi)
7.227891,47.137345,Biel/Bienne Hohfluh
7.214464,47.13911,Magglingen/Macolin
7.134695,47.083949,Ligerz (Talstation)
7.132069,47.087306,Festi/Château
7.132976,47.085329,Pilgerweg
7.130799,47.092735,Prêles
6.99336,47.15282,St-Imier SMtS
6.993773,47.158614,Mont-Soleil
7.422523,47.172916,Grenchen (Schiff)
7.2566,47.118334,Port
7.448881,47.190384,Altreu
7.374034,47.140229,Büren (Schiff)
7.150581,47.049062,Lüscherz BSG
7.281322,47.122221,Brügg (Schiff)
7.243331,47.121803,Nidau (Schiff)
7.145286,47.069108,St. Petersinsel Süd
7.235283,47.131206,Biel/Bienne (Schiff/bateau)
7.193442,47.112469,Tüscherz (Schiff)
7.177537,47.102152,Engelberg-Wingreis
7.157033,47.093343,Twann (Schiff)
7.135476,47.083348,Ligerz (Schiff)
7.135614,47.068318,St. Petersinsel Nord
7.09357,47.061362,La Neuveville (bateau)
7.097425,47.049276,Erlach (Schiff)
7.534077,47.203532,Solothurn (Schiff)
6.833699,47.099737,La Chaux-de-Fonds-Grenier
6.844075,47.087045,Le Reymond
6.834897,47.069466,La Corbatière
6.818537,47.050875,La Sagne-Eglise
6.802266,47.040135,La Sagne
6.780176,47.022829,Les Coeudres
6.755279,47.010126,Petit-Martel
6.735874,46.999637,Les Ponts-de-Martel
6.725807,47.058602,Les Frêtes
6.707379,47.067203,Les Brenets
6.70912,47.084359,Saut-du-Doubs
6.858493,47.163767,Biaufond douane
6.770384,47.106456,Les Planchettes village
6.792224,46.988068,La Tourne Col
7.216034,47.274393,Sornetan
6.928188,46.989412,NeuchâtelPlace Pury Littorail
6.517053,46.91633,Les Bayards village
7.192797,46.975068,Kerzers
7.206032,46.999122,Fräschels
7.235186,47.025515,Kallnach
7.261169,47.040157,Bargen
7.278683,47.044537,Aarberg
7.462904,47.001822,Zollikofen
7.451942,47.02137,Münchenbuchsee
7.385997,47.041849,Schüpfen
7.33899,47.058773,Suberg-Grossaffoltern
7.30629,47.076316,Lyss
7.318617,47.098673,Busswil
7.278208,47.123629,Brügg BE
7.272475,47.144714,Biel Mett
7.301739,47.110428,Studen BE
7.380093,47.073652,Vorimholz Kaltenbrunnen
7.326649,47.056405,Wiler bei Seedorf Stücki
7.370156,47.071317,Vorimholz Spritzenhaus
7.326336,47.086052,Hardern Linde
7.330787,47.066933,Lyss Lehn
6.668,46.780335,Yverdon-les-Bains gymnase
7.151076,47.047507,Lüscherz Dorf
7.242176,47.124013,Nidau
7.214207,47.096734,Lattrigen
7.198537,47.066506,Täuffelen
7.187927,47.058118,Hagneck
7.177143,47.048001,Lüscherz
7.180383,47.031152,Siselen-Finsterhennen
7.148288,47.020596,Brüttelen
7.106804,47.005578,Ins Dorf
7.240307,47.119818,Nidau Beunden
7.228925,47.112368,Ipsach Herdi
7.235467,47.117372,Ipsach
7.219416,47.101871,Sutz
7.212226,47.085649,Mörigen
7.201238,47.074976,Gerolfingen
6.98468,47.012094,St-Blaise-Lac
7.010586,47.009099,Marin-Epagnier
7.05644,47.00936,Gampelen
7.099555,46.999827,Ins
7.142428,46.993316,Müntschemier
7.218866,46.954054,Ferenbalm-Gurbrü
7.2344,46.942174,Gümmenen
7.296859,46.934335,Rosshäusern
7.334049,46.941148,Riedbach
7.389745,46.945828,Bern Bümpliz Nord
7.030573,47.009271,Zihlbrücke
7.401172,46.946354,Bern Stöckacker
7.093269,46.97562,Trois-Lacs (camping)
6.904873,46.980913,Neuchâtel Port-de-Serrières
6.878919,46.974231,Auvernier Littorail
6.838953,46.949588,Boudry Littorail
7.108707,46.628864,Villarbeney village
7.103323,46.82254,Belfaux Laiterie
7.145229,46.753634,Ependes FR village
7.200426,46.835064,Düdingen Jetschwil
7.09928,46.954076,Praz (Vully) village
7.112765,46.961716,Sugiez poste
7.184377,46.885871,Kleingurmels
7.201334,46.931882,Ulmiz FR Dorf
7.11179,46.609227,Broc bif. Botterens
7.08025,46.582297,Gruyères ville
6.529176,46.885023,Buttes bif. Les Gouttettes
6.473911,46.851375,La Côte-aux-FéesLes Bourquins
7.347847,47.159568,Meinisberg Dorfplatz
7.104049,46.720785,Rossens FR village
6.956124,46.917805,Portalban village
7.003606,46.757957,Lentigny village
6.933327,46.990964,Neuchâtel LNM
6.881617,46.973795,Auvernier LNM
6.854085,46.938854,Cortaillod
6.787392,46.900002,Gorgier-Chez-le-Bart
6.774997,46.889855,St-Aubin NE LNM
6.720293,46.848648,Concise LNM
6.642884,46.80598,Grandson LNM
6.640503,46.787198,Yverdon-les-Bains LNM
6.821893,46.92297,Bevaix LNM
6.982856,47.010116,St-Blaise LNM
7.014164,46.959216,Cudrefin
6.952763,46.926489,Portalban
6.896652,46.899736,Chevroux
6.838349,46.852209,Estavayer-le-Lac LNM
7.076224,47.051171,Le Landeron débarcadère
7.023034,47.004773,La Tène
7.033072,47.019678,Thielle-Wavre
6.388093,46.730347,Le Creux VD
7.054632,46.975388,La Sauge LNM
7.114248,46.96414,Sugiez LNM
7.097338,46.951678,Praz
7.084075,46.946942,Môtier (Vully)
7.037521,46.924479,Vallamand
7.116618,46.930622,Murten LNM
7.003161,47.126466,Le Plan-Marmet
7.271002,46.846712,Niedermuhren Burg
7.253797,46.847774,Lanthen Käserei
7.281378,46.835762,Lehwil Dorf
7.224076,46.84067,Schmitten FR Ried b. Berg
7.276329,46.840891,Niedermuhren Dorf
6.479509,46.905101,Les Verrières gare
6.463656,46.902052,Les Verrières Meudon
7.308216,46.881672,Ueberstorf Abzw. Grossried
7.307082,46.873188,Ueberstorf Abzw. Steinhaus
6.969353,46.714354,Fuyens laiterie
6.976354,46.697147,Massonnens Malapalluz
6.963532,46.736675,Villarimboud anc. poste
7.279668,46.758453,Brünisried Dorf
7.093404,46.826325,Belfaux Château-du-Bois
7.097189,46.806168,Corminboeuf anc. poste
7.202764,46.795273,St. Ursen Tasberg
7.111225,46.809565,Corminboeuf Les Avudrans
7.135348,46.75117,Arconciel Rialet
7.089901,46.75023,Ecuvillens La Tuffière
7.079501,46.837688,Belfaux Cutterwil
7.078882,46.80685,Chésopelloz village
7.292866,46.675299,Schwarzsee Kaspera
7.135831,46.739792,Senèdes bif.
7.102714,46.856919,Cournillens village
7.042204,46.815112,Ponthaux école
7.21786,46.790365,St. Ursen Dorf
7.229652,46.802639,Alterswil FR Galteren
7.250938,46.818103,St. Antoni Weissenbach
7.171919,46.810947,Fribourg Bellevue
7.133013,46.788864,Villars-sur-Glâne Planafaye
7.127397,46.78633,Villars-sur-Glâne La Glâne
7.138557,46.814039,Granges-PaccotCh. des Rosiers
7.280014,46.778729,Alterswil FR Wengliswil
7.184539,46.810283,Fribourg Heitera
7.197529,46.811768,Menziswil
7.190293,46.795516,St. Ursen Römerswil
7.171454,46.772688,Marly Préalpes
7.148994,46.785883,Marly Les Rittes
7.047151,46.797956,Seedorf FR
7.143362,46.793173,Fribourg Rte de la Glâne
7.13997,46.790807,Villars-sur-Glâne Le Moléson
7.153365,46.759421,Sales (Sarine)
7.231606,46.819176,Tafers Abzw. Rohr
7.210681,46.83396,Düdingen Angstorf
7.256755,46.768224,Rechthalten Rotkreuz
7.027771,46.803969,Noréaz Le Haut
7.29366,46.729686,Plaffeien Rufenen
7.039144,46.775449,Onnens FR église
7.300731,46.69643,Schwarzsee Lichtena
7.20266,46.827764,Mariahilf
7.197768,46.77039,Tentlingen Dorf
7.227885,46.778923,St. Ursen Struss
7.072395,46.883947,Villarepos centre
7.310062,46.714657,Zollhaus FR
7.086049,46.864569,Cormérod village
6.844679,47.1548,Biaufond La Rasse
7.139391,46.149831,Mazembroz
6.484999,46.658106,Ferreyres village
6.500111,46.527049,Echichens village
6.404979,46.501572,Lavigny café
6.449212,46.504278,Lussy-sur-Morges village
6.478865,46.528517,Monnaz village
6.510814,46.555763,Romanel-sur-Morges poste
6.460637,46.694522,Romainmôtier poste
7.342639,46.002402,Mauvoisin
6.526608,46.652249,Eclépens village
6.963211,46.333314,Vers-Morey
6.960567,46.343,Vers-Cort
6.899965,46.311035,Vionnaz Village
6.893887,46.308694,Beffeux
6.890777,46.306853,Torgon Bonne-Année
6.887418,46.309122,Torgon Le Chêne
6.879634,46.313698,Mayen-sur-Vionnaz
6.879316,46.315568,Revereulaz
6.874195,46.318592,Torgon poste
7.09295,46.04641,Champex d'en-Bas
7.102834,46.035736,Champex d'en-Haut
7.168885,46.009971,Liddes Fontaine
7.106811,45.955328,Prayon
7.403744,46.08391,Dixence Le Chargeur
7.404457,46.181197,Hérémence
7.396999,46.112603,Pralong (Val d'Hérémence)
7.386141,46.185561,Les Collons Office Tourisme
7.262931,45.80304,La Clusaz (I)
7.229902,45.8202,Etroubles
7.169803,46.007085,Liddes Rive-Haute
7.391788,46.15551,Mâche
7.372598,46.181947,Thyon 2000
7.012989,46.285358,Antagnes Glutières
7.018314,46.281411,Ollon VD bif. Forchex
7.026042,46.28376,Auliens halte
6.832173,46.53522,Granges (Veveyse) Sokymat
7.069955,46.260002,Frenières-sur-Bex bif.
6.82283,46.619524,Rue village
6.864073,46.691868,Lovatens village
6.848925,46.680824,Sarzens village
6.8531,46.671886,Brenles village
6.874208,46.637953,Prez-vers-Siviriez village
6.832835,46.674965,Chesalles-sur-Moudon
6.889456,46.691193,Billens Les Mottes
7.041476,47.023324,Gals Bethlehem
7.052716,47.029668,Gals Dorf
7.087845,47.031247,Mullen Dorf
7.073275,47.022423,Tschugg Matte
7.283335,47.051074,Aarberg Bifang
7.303133,47.070078,Lyss Stigli
7.067955,46.57928,Pringy village
7.276747,47.027552,Radelfingen b. A. Mühlethal
7.277746,47.019277,Radelfingen b. A. Salzmatt
6.837161,46.477133,Chardonne
6.908929,46.521679,Châtel-St-Denis Fruence
6.959624,46.518765,Les Paccots Les Rosalys
6.918213,46.525203,Châtel-St-Denis Le Scé
7.417774,46.979029,Herrenschwanden Dorf
6.851271,46.797718,Aumont
6.882371,46.863244,Autavaux bif.
6.827187,46.817921,Bollion village
6.863456,46.826773,Frasses
6.84478,46.8339,Lully FR village
6.870868,46.816204,Montet (Broye) village
6.806902,46.790113,Murist village
6.839662,46.822692,Bollion Mussillens
6.812761,46.803171,La Vounaise
6.764295,46.735894,Vuissens poste
6.844491,46.481976,Jongny Reposoir
7.373224,46.614087,Boltigen Eschi Abzw.
7.365023,46.60649,Boltigen Eschiegg
7.359167,46.603436,Boltigen Eschihalten
7.377039,46.622536,Boltigen Reidenbach
6.599698,46.916202,Boveresse temple
6.493699,46.906523,Les Verrières Le Crêt-sud
6.53499,46.909844,Les Bayards Haut-de-la-Tour
6.764353,46.982987,Les Petits-Ponts Les Attis
6.836081,47.12096,La Chaux-de-Fonds bif. Bul-Va
6.703383,47.013106,La Chaux-du-Milieu village
6.866776,46.9852,Corcelles NE haut du village
6.880138,46.984573,Corcelles NE Pharmacie
6.814266,46.984898,Les Grattes de bise
6.821208,47.123922,Les Joux-Derrièreanc.collège
6.84598,46.99247,Montmollin Route de la Tourne
6.888487,46.986979,Peseux temple
6.752763,46.993002,Les Petits-Ponts carrefour
7.018486,46.54729,Le Moléson
7.023728,46.55572,Plan-Francey
6.607333,46.980991,La Brévine poste
6.489757,46.866648,La Côte-aux-Fées poste
7.135269,47.117456,Lamboing village
7.064766,47.080557,Lignières cimetière
6.912074,46.748521,Villarzel village
7.313409,47.033453,Seedorf BE Post
7.320139,47.048249,Wiler bei Seedorf Dorf
6.770322,46.596117,Mézières VD village
6.674164,46.701329,Pailly village
7.097428,47.042628,Erlach Post
6.509041,46.877115,Mont-de-Buttes
7.116253,47.113267,Diesse village
7.079119,47.111897,Nods école
6.824292,47.098725,La Chaux-de-Fonds gare
6.730535,46.998677,Les Ponts-de-Martel Gde-Rue
7.318438,46.851819,Albligen Dorf
7.227871,46.892517,Bösingen Dorf
7.189685,46.850495,Düdingen
7.013028,46.784772,Prez-vers-Noréaz croisée
6.919264,46.696451,Romont FR poste
7.311288,46.864243,Ueberstorf Albligenstrasse
6.640239,46.781187,Yverdon-les-Bains gare
6.827181,46.570889,Oron-la-Ville centre
7.310314,47.078632,Lyss Berufsschulhaus
7.27254,47.022544,Radelfingen b. A. Dorf
7.174552,46.893431,Gurmels Dorf
6.745181,46.799739,Yvonand Pré Hôtel de Ville
6.940164,46.82,Payerne gare
7.192956,46.974915,Kerzers
7.1941,46.908677,Liebistorf Sternen
6.910065,46.609312,Crêt-près-Semsales église
6.92527,46.599954,Crêt-près-S.Champ-de-l'Eglise
6.919261,46.595051,Grattavache village
6.829904,46.554981,Palézieux-Village centre
6.862551,46.545706,Ecoteaux collège
7.02227,46.736249,Autigny Café de l'Ecu
7.024006,46.71982,Estavayer-le-Gibloux village
6.967396,46.770551,Torny-le-Grand village
6.949831,46.767076,Middes bif.
6.995623,46.775351,Corserey anc. poste
7.158692,46.633991,Cerniat FR village
6.891947,46.586125,Fiaugères croisée
6.970667,47.005444,Hauterive NE débarcadère
7.259951,46.795179,Alterswil FR Dorfplatz
6.942723,46.663461,Villariaz poste
7.165574,46.618472,Charmey (Gruyère) village
7.102419,46.659305,Corbières village
7.231617,46.7518,Eichholz alte Post
7.065691,46.72179,Farvagny-le-Grand
7.208853,46.762146,Giffers Dorf
7.115196,46.770239,Grangeneuve FR Inst. Agricole
7.302141,46.825489,Heitenried Dorf
7.238075,46.599688,Im Fang Dorf
7.275901,46.610885,Jaun Dorf
7.33755,46.591446,Jaunpass Restaurant
7.160448,46.776727,Marly Cité
7.064562,46.656497,Marsens village
7.066492,46.851724,Misery village
7.17126,46.745872,Le Mouret village
6.995321,46.716653,Orsonnens village
6.949065,46.522021,Les Paccots Ermitage
7.286143,46.741398,Plaffeien Dorf
7.251908,46.735239,Plasselb Dorf
7.095749,46.760773,Posieux village
7.238746,46.766808,Rechthalten Dorf
7.063329,46.640364,Riaz poste
7.138321,46.697034,La Roche FR poste
7.260673,46.822229,St. Antoni Dorf
7.35176,46.712448,Sangernboden Dorf
7.216055,46.815071,Tafers Dorf
7.057225,46.709259,Vuisternens-en-Ogoz croisée
6.895474,46.676468,Drognens caserne
7.038148,46.561286,Moléson-sur-Gruyères
7.15034,46.803554,Fribourg gare
6.938189,46.628205,La Joux FR village
6.941452,46.639778,Vuisternens-dt-Romont Poyet
7.08432,46.590361,Epagny village
7.058326,46.875373,Donatyre village
6.979849,46.889936,St-Aubin FR église
7.232955,46.846434,Berg FR Restaurant
7.258373,46.851362,Lanthen Abzw.
7.248495,46.856644,Schmitten FR Dorf
6.86686,46.60053,Porsel village
7.061318,46.944188,Mur village
6.883087,46.611576,Bouloz école
6.990916,46.725758,Chavannes-sous-Ors centre
6.978013,46.677427,Le Châtelard FR village
6.963304,46.669162,Estévenens dessus
6.948975,46.667005,Estévenens Les Esserts
6.961616,46.678232,Grangettes village
6.876646,46.658412,Siviriez village
7.062713,46.855921,Courtion bif.
6.832951,46.782077,Nuvilly village
6.873335,46.808444,Vesin village
6.801306,46.651124,Chavannes-sur-Moudon La Croix
7.096001,46.68638,Avry-devant-Pont La Cantine
7.08348,46.703973,Le Bry village
7.094866,46.741376,Corpataux village
7.085896,46.696505,Le Bry Geneivroz
7.079606,46.677109,Gumefens
7.088254,46.741976,Magnedens bif.
7.112295,46.618557,Botterens village
7.107328,46.644962,Villarvolard village
7.056648,46.622881,Bulle Château-d'en-Bas
7.068468,46.622416,Bulle Chalamala
7.076233,46.622891,Bulle Jéricho
7.079443,46.62309,Morlon La Croix
7.148616,46.620877,Cerniat FR bif.
7.130284,46.614154,Châtel-sur-Montsalvens Rest.
7.079468,46.59389,Epagny Motel
7.196135,46.607234,Charmey (Gruyère) Les Fornis
7.252559,46.604283,Im Fang Zur Eich
7.084593,46.538898,Grandvillard village
7.075737,46.667373,Sorens Gérignoz
7.059012,46.669126,Sorens village
7.076826,46.645454,Echarlens village
7.088067,46.650194,Echarlens En Champotey
7.110242,46.670509,Hauteville village
7.15795,46.718637,Treyvaux Le Pratzey
7.16473,46.733074,Essert FR La Riedera
7.11661,46.678605,Hauteville Le Ruz
7.129446,46.689661,La Roche FR Villaret
7.16484,46.762786,Villarsel-sur-Marly
7.136881,46.727624,Treyvaux village
6.928757,46.624573,La Joux FR Scierie
6.915519,46.688986,Romont FR CO de la Glâne
6.883189,46.663788,Siviriez Les Genièvres
7.100311,46.560167,Estavannens Dessous
7.287129,46.610235,Jaun Kappelboden
7.151266,46.706486,La Roche FR Serbache
7.270206,46.824556,St. Antoni Niedermonten
7.123956,46.745436,Arconciel village
7.187469,46.744236,Le Mouret Le Pafuet
7.291028,46.754241,Zumholz Dorf
7.114706,46.77989,Posieux Froideville
